ERUP ID,NAME,VEI,START,END
19481,Klyuchevskoy,1,2004,2004
13846,Etna,1,2004,2005
12181,Villarrica,1,2004,2007
19766,Korovin,1,2004,
14414,Marion Island,1,2004,2004
16814,Mayon,1,2004,2004
10937,Telica,1,2004,2004
14752,Tofua,1,2004,2014
15179,Kavachi,1,2004,
18661,Tokachidake,1,2004,2004
13838,Etna,1,2004,2004
16275,Egon,1,2004,2004
17349,Asosan,1,2004,2004
14933,Manam,1,2003,2004
11038,Masaya,1,2003,2003
11992,Chillan,1,2003,2003
15791,Dieng Volcanic Complex,1,2003,2003
17348,Asosan,1,2003,2003
10890,San Cristobal,1,2003,2004
14384,Fournaise,1,2003,2004
12180,Villarrica,1,2003,2004
14932,Manam,1,2003,2003
13837,Etna,1,2003,2003
16748,Kanlaon,1,2003,2003
17809,Asamayama,1,2003,2003
16747,Kanlaon,1,2002,2002
12074,Llaima,1,2002,
16300,Lewotobi,1,2002,2002
16811,Mayon,1,2002,2002
11499,Guagua Pichincha,1,2002,2002
20173,Veniaminof,1,2002,2003
19765,Korovin,1,2002,
11376,Galeras,1,2002,2002
19886,Pacaya,1,2002,2002
10889,San Cristobal,1,2002,2002
15207,Tinakula,1,2002,
11498,Guagua Pichincha,1,2002,2002
15331,Epi,1,2002,2002
14106,Nyiragongo,1,2002,2002
10866,San Miguel,1,2002,2002
14382,Fournaise,1,2002,2002
13835,Etna,1,2001,2002
11497,Guagua Pichincha,1,2001,2001
19880,Pacaya,1,2001,2001
19104,Avachinsky,1,2001,2001
13205,Montagu Island,1,2001,2007
15494,Talang,1,2001,2001
18421,Ioto,1,2001,2001
15625,Krakatau,1,2001,2001
14381,Fournaise,1,2001,2001
10888,San Cristobal,1,2001,2001
14397,McDonald Islands,1,2001,
11037,Masaya,1,2001,2001
14380,Fournaise,1,2001,2001
10935,Telica,1,2001,2001
15206,Tinakula,1,2000,2001
17000,Kikai,1,2000,2001
18582,Hokkaido-Komagatake,1,2000,2000
15548,Kaba,1,2000,2000
10763,Pacaya,1,2000,2001
18973,Mutnovsky,1,2000,2000
14379,Fournaise,1,2000,2000
15624,Krakatau,1,2000,2000
11375,Galeras,1,2000,2000
14378,Fournaise,1,2000,2000
11072,Concepcion,1,1999,1999
11036,Masaya,1,1999,2000
15178,Kavachi,1,1999,2003
15062,Ulawun,1,1999,1999
18765,Moyorodake [Medvezhia],1,1999,1999
18420,Ioto,1,1999,1999
14377,Fournaise,1,1999,1999
16175,Ijen,1,1999,1999
16944,Suwanosejima,1,1999,1999
15205,Tinakula,1,1999,
20419,Wrangell,1,1999,1999
15763,Slamet,1,1999,1999
16206,Batur,1,1999,2000
15394,Peuet Sague,1,1999,1999
15176,Kavachi,1,1999,1999
15330,Epi,1,1999,
16943,Suwanosejima,1,1999,1999
11946,Planchon-Peteroa,1,1998,1998
18703,Akan,1,1998,1998
20096,Shishaldin,1,1998,1998
11729,Azul,1,1998,1998
11035,Masaya,1,1998,1998
20199,Chiginagak,1,1998,1998
16538,Karangetang,1,1998,
16205,Batur,1,1998,
15393,Peuet Sague,1,1998,1998
17551,Niigata-Yakeyama,1,1998,
14492,White Island,1,1998,1998
14376,Fournaise,1,1998,1998
12179,Villarrica,1,1998,2002
10865,San Miguel,1,1997,
17550,Niigata-Yakeyama,1,1997,1997
14667,Ruapehu,1,1997,1997
19474,Klyuchevskoy,1,1997,1997
18090,Akita-Yakeyama,1,1997,1997
12374,Watt,1,1997,1997
16997,Kikai,1,1997,
11034,Masaya,1,1997,1997
20095,Shishaldin,1,1997,1997
10886,San Cristobal,1,1997,1997
18089,Akita-Yakeyama,1,1997,1997
11495,Guagua Pichincha,1,1997,1997
12071,Llaima,1,1997,1997
19790,Amukta,1,1997,
15174,Kavachi,1,1997,1997
15790,Dieng Volcanic Complex,1,1996,1996
16942,Suwanosejima,1,1996,1997
14396,McDonald Islands,1,1996,1997
11033,Masaya,1,1996,1996
18702,Akan,1,1996,1996
16537,Karangetang,1,1996,1997
19789,Amukta,1,1996,1996
12178,Villarrica,1,1996,1997
17913,Adatarayama,1,1996,1996
15522,Kerinci,1,1996,1996
18521,Pagan,1,1996,
15295,Ambrym,1,1996,2005
11188,Poas,1,1996,1996
18580,Hokkaido-Komagatake,1,1996,1996
15356,Eastern Gemini Seamount,1,1996,1996
12174,Villarrica,1,1996,
20172,Veniaminof,1,1995,1995
16536,Karangetang,1,1995,1995
17365,Kujusan,1,1995,1996
16061,Tengger Caldera,1,1995,1995
15204,Tinakula,1,1995,
14491,White Island,1,1995,1995
20171,Veniaminof,1,1995,1995
12173,Villarrica,1,1995,1995
16153,Raung,1,1995,1995
16060,Tengger Caldera,1,1995,1995
17524,Yakedake,1,1995,1995
19992,Makushin,1,1995,1995
10864,San Miguel,1,1995,1995
15290,Ambrym,1,1994,
19814,Cleveland,1,1994,1994
15573,Dempo,1,1994,1994
12172,Villarrica,1,1994,1994
14024,Lengai,1,1994,2006
18419,Ioto,1,1994,1994
16204,Batur,1,1994,1994
10474,Colima,1,1994,1994
16152,Raung,1,1994,1994
14105,Nyiragongo,1,1994,1996
15061,Ulawun,1,1994,1994
16174,Ijen,1,1994,1994
11696,Alcedo,1,1993,
14965,Long Island,1,1993,1993
19991,Makushin,1,1993,1994
13827,Etna,1,1993,1993
16173,Ijen,1,1993,1993
16328,Iliboleng,1,1993,1993
11032,Masaya,1,1993,1994
16151,Raung,1,1993,
11494,Guagua Pichincha,1,1993,1993
16869,Pinatubo,1,1993,1993
13826,Etna,1,1993,1993
15789,Dieng Volcanic Complex,1,1993,1993
20038,Akutan,1,1992,
18458,Fukutoku-Oka-no-Ba,1,1992,1993
15617,Krakatau,1,1992,1993
12171,Villarrica,1,1992,1992
14375,Fournaise,1,1992,1992
12068,Llaima,1,1992,1992
16868,Pinatubo,1,1992,1992
18519,Pagan,1,1992,1992
16569,Awu,1,1992,
11185,Poas,1,1992,1992
14662,Ruapehu,1,1992,1992
16743,Kanlaon,1,1992,1992
17162,Kirishimayama,1,1991,1992
16327,Iliboleng,1,1991,1991
14661,Ruapehu,1,1991,1991
16298,Lewotobi,1,1991,1992
16326,Iliboleng,1,1991,1991
16255,Ranakah,1,1991,
11184,Poas,1,1991,1991
18876,Ebeko,1,1991,1991
11866,Lascar,1,1990,1990
17181,Unzendake,1,1990,1995
12216,Puyehue-Cordon Caulle,1,1990,
11493,Guagua Pichincha,1,1990,1990
12067,Llaima,1,1990,1990
16297,Lewotobi,1,1990,1990
14659,Ruapehu,1,1990,1990
19688,Gareloi,1,1989,
15203,Tinakula,1,1989,1990
16534,Karangetang,1,1989,1989
17379,Izu-Tobu,1,1989,1989
14658,Ruapehu,1,1989,1989
14133,Cameroon,1,1989,1989
17549,Niigata-Yakeyama,1,1989,1989
11031,Masaya,1,1989,1989
18818,Sarychev Peak,1,1989,1989
14657,Ruapehu,1,1988,1989
13819,Etna,1,1988,1989
15762,Slamet,1,1988,1988
11749,Sabancaya,1,1988,1988
16740,Kanlaon,1,1988,1988
17344,Asosan,1,1988,1989
16458,Lokon-Empung,1,1988,1988
14656,Ruapehu,1,1988,1988
16996,Kikai,1,1988,1988
18701,Akan,1,1988,1988
14074,Nyamuragira,1,1987,1988
10932,Telica,1,1987,1987
18874,Ebeko,1,1987,1988
18516,Pagan,1,1987,1987
19788,Amukta,1,1987,
19687,Gareloi,1,1987,
14655,Ruapehu,1,1987,1987
10471,Colima,1,1987,1987
16148,Raung,1,1987,1989
17548,Niigata-Yakeyama,1,1987,
16594,Gamkonora,1,1987,1987
11103,Rincon de la Vieja,1,1987,1987
16739,Kanlaon,1,1987,1987
20169,Veniaminof,1,1987,1987
20155,Kupreanof,1,1987,1987
19990,Makushin,1,1987,1987
11030,Masaya,1,1987,1987
10731,Fuego,1,1987,1987
11102,Rincon de la Vieja,1,1986,1986
11747,Sabancaya,1,1986,
18829,Chirinkotan,1,1986,1986
18817,Sarychev Peak,1,1986,
15788,Dieng Volcanic Complex,1,1986,1986
15414,Sorikmarapi,1,1986,1986
15172,Kavachi,1,1986,1986
16324,Iliboleng,1,1986,1986
10621,Tacana,1,1986,1986
14654,Ruapehu,1,1986,1986
11898,Tupungatito,1,1986,1986
13815,Etna,1,1985,1985
15171,Kavachi,1,1985,1986
11070,Concepcion,1,1985,1986
10863,San Miguel,1,1985,1986
14653,Ruapehu,1,1985,1985
16737,Kanlaon,1,1985,1985
11101,Rincon de la Vieja,1,1985,1986
10470,Colima,1,1985,1986
11774,Misti,1,1985,
18659,Tokachidake,1,1985,1985
14372,Fournaise,1,1985,1988
14652,Ruapehu,1,1985,1985
11492,Guagua Pichincha,1,1985,1985
16736,Kanlaon,1,1985,1985
13814,Etna,1,1985,1985
16272,Paluweh,1,1985,1985
15057,Ulawun,1,1984,1985
11289,Ruiz,1,1984,1985
15474,Marapi,1,1984,1984
14651,Ruapehu,1,1984,1984
15056,Ulawun,1,1984,1984
19808,Cleveland,1,1984,1984
16059,Tengger Caldera,1,1984,1984
18700,Akan,1,1984,1984
13812,Etna,1,1984,1984
17343,Asosan,1,1984,1985
14650,Ruapehu,1,1984,
11672,Fernandina,1,1984,
15722,Galunggung,1,1984,1984
16058,Tengger Caldera,1,1983,1983
15055,Ulawun,1,1983,1984
12168,Villarrica,1,1983,1983
15683,Tangkubanparahu,1,1983,
16348,Iliwerung,1,1983,1983
17844,Kusatsu-Shiranesan,1,1983,1983
17342,Asosan,1,1983,1983
15472,Marapi,1,1983,
17547,Niigata-Yakeyama,1,1983,1983
13811,Etna,1,1983,1983
11099,Rincon de la Vieja,1,1983,1983
10119,Kilauea,1,1983,2017
15471,Marapi,1,1982,1982
18417,Ioto,1,1982,1982
17843,Kusatsu-Shiranesan,1,1982,1982
17806,Asamayama,1,1982,1982
11690,Wolf,1,1982,1982
16532,Karangetang,1,1982,
14104,Nyiragongo,1,1982,1982
19463,Klyuchevskoy,1,1982,1982
15470,Marapi,1,1982,1982
18416,Ioto,1,1982,1982
14649,Ruapehu,1,1981,1982
11491,Guagua Pichincha,1,1981,1982
15229,Gaua,1,1981,1981
15787,Dieng Volcanic Complex,1,1981,
17341,Asosan,1,1981,1981
14526,Okataina,1,1981,1981
15615,Krakatau,1,1981,1981
20144,Pavlof,1,1981,1981
11182,Poas,1,1981,1981
16593,Gamkonora,1,1981,1981
10930,Telica,1,1981,
19461,Klyuchevskoy,1,1981,1981
11181,Poas,1,1980,1980
14648,Ruapehu,1,1980,1980
11997,Callaqui,1,1980,1980
15168,Kavachi,1,1980,1981
17340,Asosan,1,1980,1980
14413,Marion Island,1,1980,
11180,Poas,1,1980,1980
19580,Sheveluch,1,1980,1981
20142,Pavlof,1,1980,
15228,Gaua,1,1980,
18832,Ekarma,1,1980,
19988,Makushin,1,1980,
15469,Marapi,1,1980,
16531,Karangetang,1,1980,1980
18415,Ioto,1,1980,1980
14647,Ruapehu,1,1980,1980
11179,Poas,1,1979,1980
14646,Ruapehu,1,1979,1979
16530,Karangetang,1,1979,1979
14369,Fournaise,1,1979,1979
14776,Curacoa,1,1979,
12300,Arenales,1,1979,
15786,Dieng Volcanic Complex,1,1979,1979
17161,Kirishimayama,1,1979,
14707,Monowai,1,1979,1979
18632,Shikotsu,1,1978,1979
18414,Ioto,1,1978,1978
13946,Ardoukoba,1,1978,1978
11178,Poas,1,1978,1978
15612,Krakatau,1,1978,1978
12321,Lautaro,1,1978,
18631,Shikotsu,1,1978,1978
14525,Okataina,1,1978,1978
16529,Karangetang,1,1978,1978
16145,Raung,1,1978,1979
10460,Colima,1,1977,1982
17937,Azumayama,1,1977,1977
14368,Fournaise,1,1977,1977
15166,Kavachi,1,1977,1977
14605,Tongariro,1,1977,1977
11176,Poas,1,1977,1977
12949,Krafla,1,1977,1977
14203,Karthala,1,1977,1977
11669,Fernandina,1,1977,1977
19780,Seguam,1,1977,1977
10729,Fuego,1,1977,1977
11231,Irazu,1,1977,
15165,Kavachi,1,1977,
12166,Villarrica,1,1977,1977
14101,Nyiragongo,1,1977,1977
14068,Nyamuragira,1,1976,1977
10862,San Miguel,1,1976,1977
10929,Telica,1,1976,1978
14366,Fournaise,1,1976,1976
14644,Ruapehu,1,1976,1976
10882,San Cristobal,1,1976,1976
15164,Kavachi,1,1976,1976
14604,Tongariro,1,1976,1976
15311,Lopevi,1,1976,1976
10881,San Cristobal,1,1976,1976
14643,Ruapehu,1,1976,1976
17842,Kusatsu-Shiranesan,1,1976,1976
18413,Ioto,1,1976,
14964,Long Island,1,1976,
14365,Fournaise,1,1975,1976
14642,Ruapehu,1,1975,1975
17337,Asosan,1,1975,1976
15163,Kavachi,1,1975,
13201,Southern Thule,1,1975,
10728,Fuego,1,1975,1975
16142,Raung,1,1975,1975
13803,Etna,1,1975,1975
15162,Kavachi,1,1974,1974
14974,Ritter Island,1,1974,1974
11371,Galeras,1,1974,1983
16977,Kuchinoerabujima,1,1974,1974
20139,Pavlof,1,1974,1974
18034,Chokaisan,1,1974,1974
18241,Izu-Oshima,1,1974,1974
14640,Ruapehu,1,1973,1974
18434,Fukujin,1,1973,1974
16454,Lokon-Empung,1,1973,1974
13404,Slamet,1,1973,
18774,Kolokol Group,1,1973,1973
16140,Raung,1,1973,1973
14524,Okataina,1,1973,1973
18752,Etorofu-Yakeyama [Grozny Group],1,1973,1973
12971,Jan Mayen,1,1973,
10655,Acatenango,1,1972,1972
14639,Ruapehu,1,1972,1973
14973,Ritter Island,1,1972,1972
14202,Karthala,1,1972,1972
12320,Lautaro,1,1972,
13161,Erebus,1,1972,
19458,Klyuchevskoy,1,1971,1973
20271,Augustine,1,1971,1971
16139,Raung,1,1971,1971
17160,Kirishimayama,1,1971,1971
19457,Klyuchevskoy,1,1971,1971
16426,Soputan,1,1971,1971
10880,San Cristobal,1,1971,1971
18240,Izu-Oshima,1,1971,1971
16199,Batur,1,1971,1971
16858,Taal,1,1970,1970
14637,Ruapehu,1,1970,1970
11098,Rincon de la Vieja,1,1970,1970
11172,Poas,1,1970,
18751,Etorofu-Yakeyama [Grozny Group],1,1970,
18239,Izu-Oshima,1,1970,1970
16733,Kanlaon,1,1970,1970
10861,San Miguel,1,1970,1970
18238,Izu-Oshima,1,1970,1970
19320,Tolbachik,1,1970,1970
16198,Batur,1,1970,1970
10963,Negro,1,1969,1969
18411,Ioto,1,1969,1969
20418,Wrangell,1,1969,
15682,Tangkubanparahu,1,1969,1969
11860,Lascar,1,1969,
18872,Ebeko,1,1969,1969
18237,Izu-Oshima,1,1969,1969
18410,Ioto,1,1969,1969
18236,Izu-Oshima,1,1968,1968
16920,Io-Torishima,1,1968,1968
13597,Soputan,1,1968,1968
19319,Tolbachik,1,1968,1969
11170,Poas,1,1968,
16263,Kelimutu,1,1968,1968
16382,Nila,1,1968,1968
18750,Etorofu-Yakeyama [Grozny Group],1,1968,1968
18235,Izu-Oshima,1,1968,1968
15491,Talang,1,1968,1968
18409,Ioto,1,1967,1967
15424,Kelut,1,1967,1967
16919,Io-Torishima,1,1967,
19183,Karymsky,1,1967,1967
15490,Talang,1,1967,1967
16855,Taal,1,1967,1967
14634,Ruapehu,1,1967,1967
15681,Tangkubanparahu,1,1967,1967
19453,Klyuchevskoy,1,1967,
18234,Izu-Oshima,1,1967,1967
17334,Asosan,1,1967,1969
15464,Marapi,1,1967,1967
15423,Kelut,1,1967,1967
18871,Ebeko,1,1967,1967
11169,Poas,1,1967,
10926,Telica,1,1966,1966
18699,Akan,1,1966,1966
16196,Batur,1,1966,
14633,Ruapehu,1,1966,1966
16223,Rinjani,1,1966,1966
15463,Marapi,1,1966,1966
18037,Izu-Oshima,1,1965,1966
16363,Sirung,1,1965,1965
15680,Tangkubanparahu,1,1965,1965
11029,Masaya,1,1965,1985
16195,Batur,1,1965,1965
18870,Ebeko,1,1965,1965
16450,Lokon-Empung,1,1965,1965
19315,Tolbachik,1,1965,
15608,Krakatau,1,1965,
18698,Akan,1,1965,1965
16362,Sirung,1,1965,1965
15679,Tangkubanparahu,1,1965,1965
10925,Telica,1,1965,1965
19347,Bezymianny,1,1964,1964
15785,Dieng Volcanic Complex,1,1964,1964
18697,Akan,1,1964,1964
17332,Asosan,1,1964,1964
16381,Nila,1,1964,1964
16361,Sirung,1,1964,1964
17886,Nasudake,1,1963,1963
19451,Klyuchevskoy,1,1963,1964
17545,Niigata-Yakeyama,1,1963,1963
10467,Colima,1,1963,1970
19345,Bezymianny,1,1963,1963
11063,Concepcion,1,1963,
17330,Asosan,1,1963,1963
10960,Negro,1,1963,
18869,Ebeko,1,1963,1964
17544,Niigata-Yakeyama,1,1963,
19313,Tolbachik,1,1962,1963
18696,Akan,1,1962,1962
16448,Lokon-Empung,1,1962,1962
17543,Niigata-Yakeyama,1,1962,1962
18233,Izu-Oshima,1,1962,1965
10924,Telica,1,1962,1962
11943,Planchon-Peteroa,1,1962,
10958,Negro,1,1961,
10095,Kilauea,1,1961,1961
18657,Tokachidake,1,1961,1961
15678,Tangkubanparahu,1,1961,1961
10094,Kilauea,1,1961,1961
10466,Colima,1,1961,1962
12162,Villarrica,1,1961,
18850,Chikurachki,1,1961,1961
10093,Kilauea,1,1961,1961
10092,Kilauea,1,1961,1961
17884,Nasudake,1,1960,
15270,Ambrym,1,1960,
18695,Akan,1,1960,1960
13845,Asosan,1,1960,1962
11942,Planchon-Peteroa,1,1960,
11941,Planchon-Peteroa,1,1959,
18231,Izu-Oshima,1,1959,1960
19341,Bezymianny,1,1959,1959
18656,Tokachidake,1,1959,1959
13843,Asosan,1,1959,1959
12902,Kverkfjoll,1,1959,
14632,Ruapehu,1,1959,1959
18694,Akan,1,1959,1959
13793,Etna,1,1959,1959
18230,Izu-Oshima,1,1959,1959
19449,Klyuchevskoy,1,1959,
17841,Kusatsu-Shiranesan,1,1958,
14477,White Island,1,1958,
13792,Etna,1,1958,1958
12160,Villarrica,1,1958,1959
15462,Marapi,1,1958,1958
18655,Tokachidake,1,1958,1958
16248,Sangeang Api,1,1958,
18764,Moyorodake [Medvezhia],1,1958,
15461,Marapi,1,1958,1958
19339,Bezymianny,1,1958,
19448,Klyuchevskoy,1,1958,1958
18229,Izu-Oshima,1,1958,1958
18693,Akan,1,1958,1958
14018,Lengai,1,1958,
19338,Bezymianny,1,1958,1958
14887,Bam,1,1957,1957
18802,Rasshua,1,1957,
15267,Ambrym,1,1957,1957
18228,Izu-Oshima,1,1957,1957
14110,Visoke,1,1957,1957
18088,Akita-Yakeyama,1,1957,
19447,Klyuchevskoy,1,1957,
16247,Sangeang Api,1,1957,
10465,Colima,1,1957,1960
13841,Asosan,1,1957,1957
18408,Ioto,1,1957,1957
18692,Akan,1,1957,1957
15677,Tangkubanparahu,1,1957,1957
13840,Asosan,1,1956,1956
16246,Sangeang Api,1,1956,
14631,Ruapehu,1,1956,1956
14061,Nyamuragira,1,1956,1956
12367,Soufriere Guadeloupe,1,1956,1956
12159,Villarrica,1,1956,1956
18653,Tokachidake,1,1956,1956
15784,Dieng Volcanic Complex,1,1956,1956
18691,Akan,1,1956,1956
19180,Karymsky,1,1956,1957
18226,Izu-Oshima,1,1956,1956
18690,Akan,1,1955,1955
10718,Fuego,1,1955,
17328,Asosan,1,1955,1955
16245,Sangeang Api,1,1955,
18630,Shikotsu,1,1954,1955
18652,Tokachidake,1,1954,1954
17327,Asosan,1,1954,1954
18629,Shikotsu,1,1954,1954
14060,Nyamuragira,1,1954,1954
12835,Grimsvotn,1,1954,
18689,Akan,1,1954,1954
17326,Asosan,1,1953,1953
20134,Pavlof,1,1953,1954
17883,Nasudake,1,1953,1953
18225,Izu-Oshima,1,1953,1954
18628,Shikotsu,1,1953,1953
15340,Kuwae,1,1953,
18844,Karpinsky Group,1,1952,
10972,Pilas,1,1952,1952
15339,Kuwae,1,1952,
14630,Ruapehu,1,1952,
15676,Tangkubanparahu,1,1952,1952
16172,Ijen,1,1952,1952
16345,Iliwerung,1,1952,
19986,Makushin,1,1951,
13787,Etna,1,1951,1952
14349,Fournaise,1,1951,1951
14058,Nyamuragira,1,1951,1951
18757,Sashiusudake [Baransky],1,1951,
14523,Okataina,1,1951,
14629,Ruapehu,1,1951,
18087,Akita-Yakeyama,1,1951,
17796,Asamayama,1,1950,1951
19683,Gareloi,1,1950,1951
18086,Akita-Yakeyama,1,1950,
17086,Aira,1,1950,1950
14628,Ruapehu,1,1950,1950
15545,Kaba,1,1950,1951
17934,Azumayama,1,1950,1950
19736,Great Sitkin,1,1949,1950
10620,Tacana,1,1949,1950
13785,Etna,1,1949,1950
13752,Lokon-Empung,1,1949,
18085,Akita-Yakeyama,1,1949,1949
11028,Masaya,1,1948,1948
17085,Aira,1,1948,1948
14627,Ruapehu,1,1948,
17320,Asosan,1,1948,1948
11058,Concepcion,1,1948,1950
11164,Poas,1,1948,1951
18084,Akita-Yakeyama,1,1948,
17794,Asamayama,1,1947,1947
13525,Etna,1,1947,1947
10549,Popocatepetl,1,1947,1947
12155,Villarrica,1,1947,
14626,Ruapehu,1,1946,1947
11163,Poas,1,1946,
11136,Miravalles,1,1946,1946
13387,Krakatau,1,1946,1946
11027,Masaya,1,1946,1947
13523,Etna,1,1946,1946
13522,Etna,1,1945,1945
12317,Lautaro,1,1945,
18407,Ioto,1,1944,
18000,Kurikomayama,1,1944,1944
17616,Shikotsu,1,1944,1944
15779,Dieng Volcanic Complex,1,1943,
19844,Okmok,1,1943,
15125,Bagana,1,1943,
16801,Mayon,1,1943,
15687,Papandayan,1,1942,1942
17083,Aira,1,1942,1942
17840,Kusatsu-Shiranesan,1,1942,
15149,Kavachi,1,1942,
10548,Popocatepetl,1,1942,1943
19720,Kanaga,1,1942,
16800,Mayon,1,1941,
17839,Kusatsu-Shiranesan,1,1941,1941
14337,Fournaise,1,1941,
11162,Poas,1,1941,1946
18223,Izu-Oshima,1,1940,1940
17989,Zaozan,1,1940,1940
17838,Kusatsu-Shiranesan,1,1940,1940
15578,Besar,1,1940,
15091,Rabaul,1,1940,1940
15778,Dieng Volcanic Complex,1,1939,1939
16752,Biliran,1,1939,
18222,Izu-Oshima,1,1939,1939
16799,Mayon,1,1939,
12457,Kick 'em Jenny,1,1939,1939
15641,Perbakti-Gagak,1,1939,
17837,Kusatsu-Shiranesan,1,1939,1939
18221,Izu-Oshima,1,1939,1939
12054,Llaima,1,1938,
15640,Perbakti-Gagak,1,1938,
18220,Izu-Oshima,1,1938,1938
14335,Fournaise,1,1938,1938
17836,Kusatsu-Shiranesan,1,1938,1938
12830,Grimsvotn,1,1938,
17791,Asamayama,1,1938,1942
14056,Nyamuragira,1,1938,1940
16422,Colo,1,1938,
17835,Kusatsu-Shiranesan,1,1937,1938
18578,Hokkaido-Komagatake,1,1937,1937
17615,Shikotsu,1,1936,1936
15639,Perbakti-Gagak,1,1936,1936
15594,Krakatau,1,1936,1936
17614,Shikotsu,1,1936,1936
12152,Villarrica,1,1935,1936
18732,Shiretoko-Iozan,1,1935,1936
17078,Aira,1,1935,1935
15638,Perbakti-Gagak,1,1935,
18406,Ioto,1,1935,
17789,Asamayama,1,1934,1934
17788,Asamayama,1,1934,1934
13517,Etna,1,1934,1934
12827,Grimsvotn,1,1933,1933
15748,Slamet,1,1933,1933
10547,Popocatepetl,1,1933,
15903,Merapi,1,1932,
11718,Azul,1,1932,
11161,Poas,1,1932,1934
19861,Bogoslof,1,1931,
17612,Shikotsu,1,1931,1931
17620,Kharimkotan,1,1931,
18650,Tokachidake,1,1931,1931
13515,Etna,1,1930,
19577,Sheveluch,1,1930,
18405,Ioto,1,1930,
12150,Villarrica,1,1929,
13514,Etna,1,1929,
10912,Telica,1,1929,1929
12663,Kverkfjoll,1,1929,1929
11160,Poas,1,1929,
15637,Perbakti-Gagak,1,1929,
18649,Tokachidake,1,1928,1928
13513,Etna,1,1928,1928
17611,Shikotsu,1,1928,1929
14473,White Island,1,1928,1928
13512,Etna,1,1928,1928
18574,Hokkaido-Komagatake,1,1928,
19576,Sheveluch,1,1928,1929
18648,Tokachidake,1,1928,1928
14197,Karthala,1,1928,
14100,Nyiragongo,1,1927,1977
19043,Koryaksky,1,1926,1926
14522,Okataina,1,1926,1926
16588,Gamkonora,1,1926,
15674,Tangkubanparahu,1,1926,1926
13511,Etna,1,1926,1926
13926,Dallol,1,1926,
10463,Colima,1,1926,1931
11683,Wolf,1,1925,1926
11159,Poas,1,1925,
15901,Merapi,1,1924,1924
15483,Tandikat-Singgalang,1,1924,1924
18803,Sarychev Peak,1,1924,
14521,Okataina,1,1924,
10545,Popocatepetl,1,1923,1924
13783,Etna,1,1923,1925
15507,Kerinci,1,1923,1923
15636,Perbakti-Gagak,1,1923,
15563,Dempo,1,1923,1923
15686,Papandayan,1,1923,1925
17608,Shikotsu,1,1923,1923
18473,Zavaritzki Caldera,1,1923,
18213,Izu-Oshima,1,1922,1923
18404,Ioto,1,1922,
17512,Yakedake,1,1922,1922
15899,Merapi,1,1922,1922
17607,Shikotsu,1,1921,1921
15562,Dempo,1,1921,1921
17606,Shikotsu,1,1920,1920
14099,Nyiragongo,1,1920,1921
18068,Iwatesan,1,1919,1919
10544,Popocatepetl,1,1919,1922
13779,Etna,1,1918,1918
16661,Gamalama,1,1918,1918
15720,Galunggung,1,1918,1918
17604,Shikotsu,1,1918,1918
15897,Merapi,1,1918,
11024,Masaya,1,1918,
14098,Nyiragongo,1,1918,
14520,Okataina,1,1918,1920
17508,Yakedake,1,1918,
17777,Asamayama,1,1917,1917
14519,Okataina,1,1917,1917
16170,Ijen,1,1917,1917
11923,Tinguiririca,1,1917,
17507,Yakedake,1,1917,
17776,Asamayama,1,1916,1916
15446,Marapi,1,1916,1916
14518,Okataina,1,1915,1915
17775,Asamayama,1,1915,1915
15896,Merapi,1,1915,1915
14517,Okataina,1,1915,1915
12144,Villarrica,1,1915,1918
15482,Tandikat-Singgalang,1,1914,
14516,Okataina,1,1914,1914
16952,Nakanoshima,1,1914,
20223,Trident,1,1913,
11023,Masaya,1,1913,
14515,Okataina,1,1913,1913
14514,Okataina,1,1912,
18208,Izu-Oshima,1,1912,1913
13774,Etna,1,1911,1911
16660,Gamalama,1,1911,1911
14097,Nyiragongo,1,1911,1911
20415,Wrangell,1,1911,1912
13044,Monaco Bank,1,1911,
18207,Izu-Oshima,1,1910,
11155,Poas,1,1910,1910
14513,Okataina,1,1910,1910
14195,Karthala,1,1910,1910
13768,Etna,1,1910,1910
15661,Gede-Pangrango,1,1909,1909
14052,Nyamuragira,1,1909,1909
15895,Merapi,1,1909,1913
17773,Asamayama,1,1909,1914
14512,Okataina,1,1908,1908
15894,Merapi,1,1908,
20268,Augustine,1,1908,
12312,Reclus,1,1908,
11590,Cotopaxi,1,1908,1914
14049,Nyamuragira,1,1907,1907
11980,Chillan,1,1907,
16215,Rinjani,1,1906,
18312,Myojinsho,1,1906,1906
14511,Okataina,1,1906,1906
14095,Nyiragongo,1,1906,
14510,Okataina,1,1905,1905
14509,Okataina,1,1905,1905
17985,Zaozan,1,1905,
14094,Nyiragongo,1,1905,
15439,Marapi,1,1904,1904
16851,Taal,1,1904,1904
10457,Colima,1,1904,1906
14815,Savai'i,1,1902,1902
17827,Kusatsu-Shiranesan,1,1902,1902
15801,Sundoro,1,1902,1902
15890,Merapi,1,1902,1902
14093,Nyiragongo,1,1902,
16796,Mayon,1,1902,
18051,Akita-Komagatake,1,1902,
14092,Nyiragongo,1,1901,
17826,Kusatsu-Shiranesan,1,1900,1900
14508,Okataina,1,1900,1904
14091,Nyiragongo,1,1900,
10212,Mauna Loa,1,1899,1899
14043,Nyamuragira,1,1899,
14090,Nyiragongo,1,1899,
11153,Poas,1,1898,1907
15249,Ambrym,1,1898,
14089,Nyiragongo,1,1898,
16656,Gamalama,1,1897,1897
15334,Kuwae,1,1897,1901
17982,Zaozan,1,1896,1896
14507,Okataina,1,1896,
